"Darlene Denning",2019-02-08T13:01:44.000Z,26,516,3780,https://yt3.ggpht.com/a-/AAuE7mBJjAWgYxz-yHOTu7oBd7clr-TBdbQGId4W=s240-mo-c-c0xffffffff-rj-k-no
WinnythailandFX,2019-02-08T12:55:17.000Z,20,264,575,https://yt3.ggpht.com/a-/AAuE7mDFhZ4YJcutntnz6x40KATerX1JH0Ij53Fydg=s240-mo-c-c0xffffffff-rj-k-no
"The P.G. Free Fire",2019-02-08T09:40:59.000Z,20,431,3214,https://yt3.ggpht.com/a-/AAuE7mC1KI4DiR0wW-5X7KRwduTean2F1wFIRlLPLQ=s240-mo-c-c0xffffffff-rj-k-no
"Nathan Kim",2019-02-08T09:33:39.000Z,28,10053,11272,https://yt3.ggpht.com/a-/AAuE7mBIJ-sLMR7hEHQD1EsPG5kMvDNiH_HrB7rRlQ=s240-mo-c-c0xffffffff-rj-k-no
"Technology Easy Hai",2019-02-08T08:41:50.000Z,28,34,0,https://yt3.ggpht.com/a-/AAuE7mCOGS3S2wMa2cU5YJsx4EACgB4_lZAIGoYstw=s240-mo-c-c0xffffffff-rj-k-no
"Technology Easy Hai",2019-02-08T07:09:32.000Z,28,11,0,https://yt3.ggpht.com/a-/AAuE7mCOGS3S2wMa2cU5YJsx4EACgB4_lZAIGoYstw=s240-mo-c-c0xffffffff-rj-k-no
"Peter Au Young",2019-02-08T06:48:02.000Z,24,148,269,https://yt3.ggpht.com/a-/AAuE7mBg8O3Wgtx028W6JvyHk-xH7nptwVoJGGUKDA=s240-mo-c-c0xffffffff-rj-k-no
"Amazon Quiz & Giveaway",2019-02-08T02:54:38.000Z,2,381,9424,https://yt3.ggpht.com/a-/AAuE7mDV8rFMDHIiw0EMpsSvVk7Womj_3dEcqEEX4A=s240-mo-c-c0xffffffff-rj-k-no
"ColFearz Music",2019-02-08T00:09:21.000Z,10,540,324,https://yt3.ggpht.com/a-/AAuE7mA9NPS_xyIagccLxH52wxpL5sd_ift8VG_MGQ=s240-mo-c-c0xffffffff-rj-k-no
Blackchiney,2019-02-07T23:25:01.000Z,20,69,759,https://yt3.ggpht.com/a-/AAuE7mDubjyu1iovqp46FB1awhj--i7y_tASrK7u=s240-mo-c-c0xffffffff-rj-k-no
"Naurah Falihah",2019-02-07T23:00:01.000Z,24,2606,103827,https://yt3.ggpht.com/a-/AAuE7mD06iaJOMIwJx9pnYkd0yt30CtlrHBiSPW97Q=s240-mo-c-c0xffffffff-rj-k-no
"MaChiTa Gaming TV",2019-02-07T21:32:35.000Z,24,81,551,https://yt3.ggpht.com/a-/AAuE7mAw0dBychZ5CdaNHaI0CAbhkocEqE6QhYfs1g=s240-mo-c-c0xffffffff-rj-k-no
"Juan Irizarry",2019-02-07T21:23:06.000Z,24,28,35750,https://yt3.ggpht.com/a-/AAuE7mC5H9g6koWmsP4f4lrqwDmj-fPze3RSMgz7yw=s240-mo-c-c0xffffffff-rj-k-no
Tundra,2019-02-07T18:43:30.000Z,24,140,502,https://yt3.ggpht.com/a-/AAuE7mChjj8zQ6sfozhNviOfGHDxzZKWLNKm_mg0CQ=s240-mo-c-c0xffffffff-rj-k-no
Tundra,2019-02-07T18:41:20.000Z,24,71,502,https://yt3.ggpht.com/a-/AAuE7mChjj8zQ6sfozhNviOfGHDxzZKWLNKm_mg0CQ=s240-mo-c-c0xffffffff-rj-k-no
"Technical Talk",2019-02-07T18:33:10.000Z,28,68,0,https://yt3.ggpht.com/a-/AAuE7mBLSva8hY2WxbjaSf5P7RgT2US_ixSPcSL_fw=s240-mo-c-c0xffffffff-rj-k-no
"Donna -lise xox",2019-02-07T17:48:57.000Z,22,210,193,https://yt3.ggpht.com/a-/AAuE7mCUjo7zw8kffUERMs3W81DRJd7bUgCX-YUiGA=s240-mo-c-c0xffffffff-rj-k-no
LadyLuckTutorials,2019-02-07T17:45:10.000Z,26,11197,42464,https://yt3.ggpht.com/a-/AAuE7mCnMB1iWwap7urA8WWGc3fC_LrgcNgOczrHQQ=s240-mo-c-c0xffffffff-rj-k-no
"Technical Guruji",2019-02-07T17:04:50.000Z,28,441591,11669595,https://yt3.ggpht.com/a-/AAuE7mBrECozW9Jfp_sLjqKFpYtBIEEqZHv9OcLF8A=s240-mo-c-c0xffffffff-rj-k-no
"Gaming Giveaways",2019-02-07T16:36:56.000Z,22,64,0,https://yt3.ggpht.com/a-/AAuE7mC5Jhec4RBq1D5oAF4uor_1WYU4cIOuiaZsTg=s240-mo-c-c0xffffffff-rj-k-no
"Juan Irizarry",2019-02-07T16:18:31.000Z,24,54,35750,https://yt3.ggpht.com/a-/AAuE7mC5H9g6koWmsP4f4lrqwDmj-fPze3RSMgz7yw=s240-mo-c-c0xffffffff-rj-k-no
"Chris Keane",2019-02-07T15:35:24.000Z,1,478,340,https://yt3.ggpht.com/a-/AAuE7mDDYKPeidFylDsKXz1lzrJGAixI8COWwCA1AQ=s240-mo-c-c0xffffffff-rj-k-no
"Little Queen Ameyla",2019-02-07T14:50:49.000Z,22,433,752,https://yt3.ggpht.com/a-/AAuE7mBMtUcIb_5ablLvq6Rfe10w8fLbQXEWPeDouQ=s240-mo-c-c0xffffffff-rj-k-no
TheEllenShow,2019-02-07T14:00:08.000Z,24,1202680,30984884,https://yt3.ggpht.com/a-/AAuE7mB3fAbzXqOP6_An4ADb6ykmjTqDbcH38xwvtw=s240-mo-c-c0xffffffff-rj-k-no
"The P.G. Free Fire",2019-02-07T12:57:59.000Z,20,673,3214,https://yt3.ggpht.com/a-/AAuE7mC1KI4DiR0wW-5X7KRwduTean2F1wFIRlLPLQ=s240-mo-c-c0xffffffff-rj-k-no
"z black",2019-02-07T12:30:39.000Z,10,42,234,https://yt3.ggpht.com/a-/AAuE7mDs__A5zuffBiw0bdpAH7iewTQsn78p-2Bf7w=s240-mo-c-c0xffffffff-rj-k-no
TechSuma,2019-02-07T11:30:02.000Z,28,9142,46951,https://yt3.ggpht.com/a-/AAuE7mA72JuhNmwEYPBLpLalODccmA4vwpZ1qGJTUw=s240-mo-c-c0xffffffff-rj-k-no
"The Wrench",2019-02-07T11:07:44.000Z,26,62,191,https://yt3.ggpht.com/a-/AAuE7mCxeWWVTp4p0iiUjDF0EgvKGFRqfjjUn8VlyQ=s240-mo-c-c0xffffffff-rj-k-no
"jalan pintas",2019-02-07T09:29:33.000Z,28,14393,318414,https://yt3.ggpht.com/a-/AAuE7mD8elsD-ZXCJ_CDOTElxW1GL8QyzKACh2genA=s240-mo-c-c0xffffffff-rj-k-no
"DANICA ANG PUSONG LIGAW",2019-02-07T06:28:07.000Z,22,7247,26573,https://yt3.ggpht.com/a-/AAuE7mC9MLWUhmIF9qN27svP7NySs7bhVeXn47aY_w=s240-mo-c-c0xffffffff-rj-k-no
"Being Sk",2019-02-07T06:12:44.000Z,28,591,9697,https://yt3.ggpht.com/a-/AAuE7mD1CmmCj-7bPG0XxNaI_pf2TgUgrUzJTcp4bw=s240-mo-c-c0xffffffff-rj-k-no
"Selena Vlogs & Gaming",2019-02-07T05:13:32.000Z,24,64,693,https://yt3.ggpht.com/a-/AAuE7mC3SBykOLduy50FeR1i_ZETCrpqC3RhsOjk6Q=s240-mo-c-c0xffffffff-rj-k-no
"Ready to Run RC",2019-02-07T03:17:14.000Z,1,98,453,https://yt3.ggpht.com/a-/AAuE7mAZekRunLiCfrrQ_efOhARqSvyCJYZdYmhkFg=s240-mo-c-c0xffffffff-rj-k-no
Just_Anne,2019-02-07T02:28:22.000Z,26,5933,28731,https://yt3.ggpht.com/a-/AAuE7mBTA2ZKiBGYP2N7BknLypgSSG3UnZhhCr0Lmw=s240-mo-c-c0xffffffff-rj-k-no
"The Town Pants Ireland Bus Tour Givaway",2019-02-06T23:01:57.000Z,22,600,3,https://yt3.ggpht.com/a-/AAuE7mAFcL_E0NdXXhkliCJlqHmm0uOPGiBlrbJGmA=s240-mo-c-c0xffffffff-rj-k-no
"Rendy Rangers",2019-02-06T22:30:01.000Z,20,574960,1153280,https://yt3.ggpht.com/a-/AAuE7mDGqfCbkV1KOPq5UW6IIQfEpE3vOMPTLQ9oug=s240-mo-c-c0xffffffff-rj-k-no
"Gaming Giveaways",2019-02-06T22:23:18.000Z,22,103,0,https://yt3.ggpht.com/a-/AAuE7mC5Jhec4RBq1D5oAF4uor_1WYU4cIOuiaZsTg=s240-mo-c-c0xffffffff-rj-k-no
"Omardizer | عمرديزر",2019-02-06T21:41:18.000Z,28,156820,483246,https://yt3.ggpht.com/a-/AAuE7mCtJ0Ck91D5YbQql5wdIDJVfygoF8_TNh_37g=s240-mo-c-c0xffffffff-rj-k-no
"Aylaraeo7 games and vlogs!",2019-02-06T21:12:14.000Z,22,125,16,https://yt3.ggpht.com/a-/AAuE7mCYvCnVzlSK3qezpuRCw5eM5H8CKk9EKKUXSA=s240-mo-c-c0xffffffff-rj-k-no
Rawmona,2019-02-06T20:07:27.000Z,22,401,1094,https://yt3.ggpht.com/a-/AAuE7mBRP8QVI_3NUHKt_jJKaamaGE-xcw5kzDMYRw=s240-mo-c-c0xffffffff-rj-k-no
"Flare Games",2019-02-06T20:08:15.000Z,24,34,368,https://yt3.ggpht.com/a-/AAuE7mCnocIGO2L1qm2w12B7Wh2wLd_E3X_blMu7ug=s240-mo-c-c0xffffffff-rj-k-no
xAlwaysHerex,2019-02-06T19:22:43.000Z,20,140,445,https://yt3.ggpht.com/a-/AAuE7mCaSBF92UJjkV0Y2ObNnJ2Y5fDSSRWUj-sABQ=s240-mo-c-c0xffffffff-rj-k-no
"Flare Games",2019-02-06T18:55:31.000Z,24,63,368,https://yt3.ggpht.com/a-/AAuE7mCnocIGO2L1qm2w12B7Wh2wLd_E3X_blMu7ug=s240-mo-c-c0xffffffff-rj-k-no
INGAF,2019-02-06T18:43:42.000Z,26,482,1278,https://yt3.ggpht.com/a-/AAuE7mBJRfOTNjhDZTN1qap87oSDK-0CqhTgmN2mGw=s240-mo-c-c0xffffffff-rj-k-no
Aloty,2019-02-06T18:06:18.000Z,20,188,296,https://yt3.ggpht.com/a-/AAuE7mDRppfpvJms2CnrkxJb4lAR8OiXLYekwlGl=s240-mo-c-c0xffffffff-rj-k-no
"Asad Youtuber",2019-02-06T15:41:08.000Z,22,81,523,https://yt3.ggpht.com/a-/AAuE7mB-dC2iNEXWQYGMIA9cnPWvQQBerHwrlLQqgQ=s240-mo-c-c0xffffffff-rj-k-no
"PUTRA SIREGAR MERAKYAT",2019-02-06T15:07:04.000Z,24,13570,386306,https://yt3.ggpht.com/a-/AAuE7mCs2JSfjA1xeUZTnCvQVf9_TO3hPWwJlehB5w=s240-mo-c-c0xffffffff-rj-k-no
"Gaming Giveaways",2019-02-06T13:42:34.000Z,22,132,0,https://yt3.ggpht.com/a-/AAuE7mC5Jhec4RBq1D5oAF4uor_1WYU4cIOuiaZsTg=s240-mo-c-c0xffffffff-rj-k-no
"Ioanna Sxoina",2019-02-06T13:00:06.000Z,26,2523,15368,https://yt3.ggpht.com/a-/AAuE7mDwXAz3fIeH9p9r5ryT1deqJb0yMAUq-ONLTA=s240-mo-c-c0xffffffff-rj-k-no
"Stephanie Silva",2019-02-06T12:00:21.000Z,26,96,154,https://yt3.ggpht.com/a-/AAuE7mAfO0B1XxY4vxxDseb9lgDjbSA62cyUxz5OaQ=s240-mo-c-c0xffffffff-rj-k-no
"samjohn 077",2019-02-06T11:41:37.000Z,20,66,134,https://yt3.ggpht.com/a-/AAuE7mC4XDgkF3Da2Mu1oijNsi7mhm7nelTRiRtbVQ=s240-mo-c-c0xffffffff-rj-k-no
"Dhewan Pratama",2019-02-06T10:25:40.000Z,22,1233,45394,https://yt3.ggpht.com/a-/AAuE7mCzeki9aj6lNguIj6drd1tIrlOWCUM6MN3E=s240-mo-c-c0xffffffff-rj-k-no
"vineet sharma",2019-02-06T09:43:29.000Z,28,77,77,https://yt3.ggpht.com/a-/AAuE7mDeZlkDiApuhdkau_bxy2a9W7O39lx2Qmmj-Q=s240-mo-c-c0xffffffff-rj-k-no
Travidoris,2019-02-06T07:09:50.000Z,20,700,12603,https://yt3.ggpht.com/a-/AAuE7mCHuyZSMUXVm9H3qbJUNgUR4wbcLNvx219Fhg=s240-mo-c-c0xffffffff-rj-k-no
"norfiona fiona",2019-02-06T05:42:51.000Z,22,377,313,https://yt3.ggpht.com/a-/AAuE7mCOrJWOFC7WRXly5L3ENeFiqLLVsTbOlhVOGQ=s240-mo-c-c0xffffffff-rj-k-no
"Gaming Giveaways",2019-02-06T04:57:18.000Z,22,83,0,https://yt3.ggpht.com/a-/AAuE7mC5Jhec4RBq1D5oAF4uor_1WYU4cIOuiaZsTg=s240-mo-c-c0xffffffff-rj-k-no
"My Succulent Garden",2019-02-06T04:35:27.000Z,26,1009,733,https://yt3.ggpht.com/a-/AAuE7mAFxkFzKAa_I-n71ZsamON9u5YVmVPB5bf2og=s240-mo-c-c0xffffffff-rj-k-no
"Amazon Quiz & Giveaway",2019-02-06T02:43:29.000Z,24,1415,9424,https://yt3.ggpht.com/a-/AAuE7mDV8rFMDHIiw0EMpsSvVk7Womj_3dEcqEEX4A=s240-mo-c-c0xffffffff-rj-k-no
"Gaming Giveaways",2019-02-06T00:10:13.000Z,22,72,0,https://yt3.ggpht.com/a-/AAuE7mC5Jhec4RBq1D5oAF4uor_1WYU4cIOuiaZsTg=s240-mo-c-c0xffffffff-rj-k-no
"Megan Elise💋",2019-02-05T21:50:10.000Z,1,243,61,https://yt3.ggpht.com/a-/AAuE7mAdCFdpASxBNx1ptvSAvteb-fw4ryLEmv76mg=s240-mo-c-c0xffffffff-rj-k-no
"Martyna Zarebska",2019-02-05T21:17:33.000Z,20,3283,36,https://yt3.ggpht.com/a-/AAuE7mCZD1iuzuKNdowYnL5mtsBDLzL7A6Lf2KHWLg=s240-mo-c-c0xffffffff-rj-k-no
Blender,2019-02-05T19:21:25.000Z,20,8499,16589,https://yt3.ggpht.com/a-/AAuE7mBYePJ4HMEDjrC9EdMf_EuKmGY-VVm2DlxKgQ=s240-mo-c-c0xffffffff-rj-k-no
"LIfe of a Gamer-Hindi",2019-02-05T18:45:51.000Z,28,52687,69020,https://yt3.ggpht.com/a-/AAuE7mB9dLq4G2Un2CQa9Zo8WcnFoTBIkbBUmHlZxQ=s240-mo-c-c0xffffffff-rj-k-no
EvillDoll,2019-02-05T17:37:23.000Z,24,0,159,https://yt3.ggpht.com/a-/AAuE7mCf-FenVhy-u3Yr3XE2Ctwi0VYBwb_AjYulLg=s240-mo-c-c0xffffffff-rj-k-no
"We Do Tech",2019-02-05T17:00:00.000Z,28,3063,39418,https://yt3.ggpht.com/a-/AAuE7mDNPZ-uU65VfBgBsPc3smq9_DP1SbCwxvxR1g=s240-mo-c-c0xffffffff-rj-k-no
"Will-O Firefox",2019-02-05T16:38:20.000Z,20,29,1049,https://yt3.ggpht.com/a-/AAuE7mChbi7cTSO9dOG-aNk1GYXK-MOfhG3VM5HYuA=s240-mo-c-c0xffffffff-rj-k-no
"FuwaForestFilms Denis Hauser",2019-02-05T16:00:03.000Z,24,1092,16348,https://yt3.ggpht.com/a-/AAuE7mBDncsDoyHXnPUNW7aQVxuW8KI0IXygrrA-Kg=s240-mo-c-c0xffffffff-rj-k-no
"Backcountry Edge",2019-02-05T14:00:01.000Z,17,699,50899,https://yt3.ggpht.com/a-/AAuE7mBeZHqyZJJ3wJPtGBlhjS4hdmKsk4-NxAV5aA=s240-mo-c-c0xffffffff-rj-k-no
"Usman Arif",2019-02-05T02:28:59.000Z,20,67,0,https://yt3.ggpht.com/a-/AAuE7mDN9qwUmP1TyWSQQnQgFEm_W1G2TM6RyR3cLA=s240-mo-c-c0xffffffff-rj-k-no
"Allen Outdoors",2019-02-05T01:40:47.000Z,17,0,1598,https://yt3.ggpht.com/a-/AAuE7mDJhUi54xW2yZlKfufKn1V0w1jmvcNkFRlHdg=s240-mo-c-c0xffffffff-rj-k-no
"Cenk Aksu",2019-02-04T21:59:07.000Z,20,1505,9162,https://yt3.ggpht.com/a-/AAuE7mBAZEmQsQGr14Od8aD4kGMCICBZnJrVrIHQLQ=s240-mo-c-c0xffffffff-rj-k-no
"Fabi Rostran",2019-02-04T20:26:59.000Z,26,204,1416,https://yt3.ggpht.com/a-/AAuE7mCoKRp0zDFgNkrkI8WlLRPlYjNYsXKskkkiJg=s240-mo-c-c0xffffffff-rj-k-no
"The Goldhunter",2019-02-04T18:47:33.000Z,20,999,2930,https://yt3.ggpht.com/a-/AAuE7mAiZXEfccqUCVL2Bx63mcdvRTkNgs8AVB5fpw=s240-mo-c-c0xffffffff-rj-k-no
"The Bookish Land",2019-02-04T16:00:09.000Z,22,223,1751,https://yt3.ggpht.com/a-/AAuE7mDXFF-HV6S7HzUrhhRaBL8HuKHvafl4mht0Aw=s240-mo-c-c0xffffffff-rj-k-no
"nabeel nawab",2019-02-04T15:20:02.000Z,28,39053,145520,https://yt3.ggpht.com/a-/AAuE7mCIrrEbhrKoL3tRnN2jXTGWNDjQrsNeumwsRQ=s240-mo-c-c0xffffffff-rj-k-no
EpicVice,2019-02-04T13:38:23.000Z,24,9192,1194277,https://yt3.ggpht.com/a-/AAuE7mChSNiSIxhhmmgtDbY9S-DVc0-07sLFdVVVXA=s240-mo-c-c0xffffffff-rj-k-no
"Usman Arif",2019-02-04T13:11:27.000Z,20,524,0,https://yt3.ggpht.com/a-/AAuE7mDN9qwUmP1TyWSQQnQgFEm_W1G2TM6RyR3cLA=s240-mo-c-c0xffffffff-rj-k-no
"Majalah Bobo",2019-02-04T11:35:55.000Z,1,422,201468,https://yt3.ggpht.com/a-/AAuE7mBLZlPc5yt3I36PQ-Oxt6k16CEu7xg_zoz1lQ=s240-mo-c-c0xffffffff-rj-k-no
makeupwithalixkate,2019-02-04T11:02:06.000Z,22,948,656,https://yt3.ggpht.com/a-/AAuE7mB7C6kylHfMQWIHYNWh8seAn87xsskCjNtAOg=s240-mo-c-c0xffffffff-rj-k-no
"Заработок в интернете",2019-02-04T10:54:07.000Z,22,222,0,https://yt3.ggpht.com/a-/AAuE7mDioqeJPJyS_whv818QEUiV4yCD55ZdL-maow=s240-mo-c-c0xffffffff-rj-k-no
"MPOK REMPONG DI PERANCIS",2019-02-04T10:11:38.000Z,22,18914,103443,https://yt3.ggpht.com/a-/AAuE7mBEMAp-KIJ-nv9AiNdombMPJumGALCEcFiESg=s240-mo-c-c0xffffffff-rj-k-no
"Seok Mynuts",2019-02-04T07:42:55.000Z,22,190,23,https://yt3.ggpht.com/a-/AAuE7mDV8J0pnadUN2VcrR5a0sH-BRI_FCQ22edlzA=s240-mo-c-c0xffffffff-rj-k-no
"Fat Biker Vaibhav",2019-02-04T07:00:27.000Z,22,87058,238520,https://yt3.ggpht.com/a-/AAuE7mBJZqdn0o6LRXIax0gVZlhv4eYZWBc4wl692g=s240-mo-c-c0xffffffff-rj-k-no
Bukalapak,2019-02-04T05:00:00.000Z,24,20135,397406,https://yt3.ggpht.com/a-/AAuE7mCbkix0yULSSVkOSmHt8ZE98QNOA-pjty5A6g=s240-mo-c-c0xffffffff-rj-k-no
"Khansa&Putri channel",2019-02-04T00:41:57.000Z,24,7909,1166,https://yt3.ggpht.com/a-/AAuE7mApMAx0uE6AV9vBu2EIgdSVMwLMo4Ha9R7KQQ=s240-mo-c-c0xffffffff-rj-k-no
"Heeey She",2019-02-03T21:38:03.000Z,26,382,149,https://yt3.ggpht.com/a-/AAuE7mCwuweBIau9PAA_vCgLUDLIlKrN0MF1T-JXPQ=s240-mo-c-c0xffffffff-rj-k-no
"AD GIVEAWAY",2019-02-03T14:15:42.000Z,28,29537,144082,https://yt3.ggpht.com/a-/AAuE7mCAoB8FdPgx6wn2DpOmSYgbCBkhGiOeDhrwxQ=s240-mo-c-c0xffffffff-rj-k-no
"Jeep Momma",2019-02-03T13:56:53.000Z,2,504,3134,https://yt3.ggpht.com/a-/AAuE7mBs_YWmSqYB7_TPUJTooU_eqCkLLBa4fCfgqw=s240-mo-c-c0xffffffff-rj-k-no
Marinelli,2019-02-03T10:00:02.000Z,26,26758,67002,https://yt3.ggpht.com/a-/AAuE7mCYnp1Tx3E1pOw4Fad0NMLVuuFoB0evTP601g=s240-mo-c-c0xffffffff-rj-k-no
"Keluarga Bahagia Di Jerman",2019-02-03T08:16:42.000Z,22,29367,178465,https://yt3.ggpht.com/a-/AAuE7mAjc07s5rz02st89NChZ3cAYoCUmxv5z9Jv7A=s240-mo-c-c0xffffffff-rj-k-no
"•Jïłłïßï •",2019-02-02T22:22:01.000Z,10,245,492,https://yt3.ggpht.com/a-/AAuE7mCc-okJGq-otHwOAExZ0mm2BhX0C-6iwQ55kA=s240-mo-c-c0xffffffff-rj-k-no
"K18 gaming",2019-02-02T17:32:27.000Z,20,51552,133117,https://yt3.ggpht.com/a-/AAuE7mC2oS2jehWU9x3J5l8nOBjFl9YHDy_etf-xZg=s240-mo-c-c0xffffffff-rj-k-no
GadgetsToUse,2019-02-02T11:17:32.000Z,28,110121,921629,https://yt3.ggpht.com/a-/AAuE7mD1n9T9jkPB5z6xx1qGpEPOxVD_R3KJXIWpkQ=s240-mo-c-c0xffffffff-rj-k-no
"Yudist Ardhana",2019-02-02T10:00:05.000Z,24,241919,2500400,https://yt3.ggpht.com/a-/AAuE7mA0xms_X2zjnkPVQMoGI8l7IRk1WT4Zrxe5ig=s240-mo-c-c0xffffffff-rj-k-no
"Piggy4475 Ajpw",2019-02-02T01:34:31.000Z,22,39,23,https://yt3.ggpht.com/a-/AAuE7mC1aVbTFbPcHTCVloFYJDWfHAYiUG5shU_YDA=s240-mo-c-c0xffffffff-rj-k-no
"Sid LEGEND Gaming",2019-02-01T19:41:24.000Z,20,137,6779,https://yt3.ggpht.com/a-/AAuE7mBUDafxFhlZFVqNUMuripLQ7evjqqdZeUgQRg=s240-mo-c-c0xffffffff-rj-k-no
SHOEI,2019-02-01T15:23:46.000Z,20,4040,321,https://yt3.ggpht.com/a-/AAuE7mAPPwhElPP3T4m2YqHIVeovnVznwiYfteJbUw=s240-mo-c-c0xffffffff-rj-k-no
"Thumbs Up Kids",2019-02-01T14:29:28.000Z,24,197,1960,https://yt3.ggpht.com/a-/AAuE7mBtoYFJ4DDjTMNRVYBVYEMGUR9i4QsB44DKcQ=s240-mo-c-c0xffffffff-rj-k-no
"Usman Arif",2019-02-01T13:43:36.000Z,20,186,0,https://yt3.ggpht.com/a-/AAuE7mDN9qwUmP1TyWSQQnQgFEm_W1G2TM6RyR3cLA=s240-mo-c-c0xffffffff-rj-k-no
"Keluarga Bahagia Di Jerman",2019-02-01T06:14:49.000Z,22,53798,178466,https://yt3.ggpht.com/a-/AAuE7mAjc07s5rz02st89NChZ3cAYoCUmxv5z9Jv7A=s240-mo-c-c0xffffffff-rj-k-no
"George Buhnici",2019-01-31T17:46:06.000Z,22,52345,708908,https://yt3.ggpht.com/a-/AAuE7mDFD9lMXN9XAbPW6hxe4p8giGuWSNof2kVu1Q=s240-mo-c-c0xffffffff-rj-k-no
TheStradman,2019-01-31T17:30:00.000Z,2,405831,1513028,https://yt3.ggpht.com/a-/AAuE7mDZ6nBncH1izxIAY3vAggBTFUe4hpk8CBQLXQ=s240-mo-c-c0xffffffff-rj-k-no
"Fatya Biya",2019-01-31T12:00:10.000Z,26,31413,383414,https://yt3.ggpht.com/a-/AAuE7mAu1Fw5tgr_WiM0fjA9l-FpANnniEZ94K_8OQ=s240-mo-c-c0xffffffff-rj-k-no
"Gizmo Gyan",2019-01-31T11:47:33.000Z,28,174118,548372,https://yt3.ggpht.com/a-/AAuE7mCn_x1SEDrwUYwDxQLExnJl53oJGahI0c_jTg=s240-mo-c-c0xffffffff-rj-k-no
Glamdit,2019-01-30T18:39:05.000Z,26,6119,56885,https://yt3.ggpht.com/a-/AAuE7mCy3EOuSR_o2tdCx1fHzNnbRUWJ6oxLKdFBlg=s240-mo-c-c0xffffffff-rj-k-no
"Arif muhammad",2019-01-29T10:31:52.000Z,23,683529,2993813,https://yt3.ggpht.com/a-/AAuE7mDRPvEQ5kP4zaMKYZOjQVNx4Oc79ot4eR_yVA=s240-mo-c-c0xffffffff-rj-k-no
"Tech Burner",2019-01-28T13:44:23.000Z,28,288234,1084618,https://yt3.ggpht.com/a-/AAuE7mAcLr6THy8WNkGeow3WVc4Uby-yu_EL1i1VKA=s240-mo-c-c0xffffffff-rj-k-no
